x, y, theta, stamp
 -2.6169436999371967, 2.725293875207487, 2.4033299146422333, 218324000000
 -2.6516755217920718, 2.7568350568961595, 2.405263420311017, 218426000000
 -2.686466401319165, 2.7883114266107856, 2.407063543711634, 218528000000
 -2.7213120022316435, 2.8197276640679334, 2.4087279760432962, 218630000000
 -2.7562078814661586, 2.851088315629783, 2.4102547842648545, 218732000000
 -2.7911496888603735, 2.8823982880674133, 2.411639186529624, 218834000000
 -2.826132781752284, 2.913662498039934, 2.4128809670516067, 218936000000
 -2.8611526717063587, 2.944885846167762, 2.413978900864056, 219038000000
 -2.8962048566438208, 2.976073435654319, 2.4149329507142134, 219140000000
 -2.931284751945707, 3.007230192641276, 2.4157436332611772, 219242000000
 -2.966387912788649, 3.0383611420074104, 2.4164116664474546, 219344000000
 -3.0015099093683753, 3.0694713085620964, 2.416938908661861, 219446000000
 -3.0249329364900785, 3.0902021200260164, 2.417213402822573, 219514000000
 -3.0600766025570363, 3.1212883944370287, 2.4175100497932704, 219616000000
 -3.09522759199042, 3.152366812540809, 2.417672355728847, 219718000000
 -3.13038112010968, 3.1834426579563426, 2.4176962988633797, 219820000000
 -3.1655339567174097, 3.2145197568520474, 2.417590722168945, 219922000000
 -3.2006820472584128, 3.245602535968495, 2.4173671751492147, 220024000000
 -3.2358215402988626, 3.2766953152417013, 2.4170256225956046, 220126000000
 -3.270948781884724, 3.3078023522825593, 2.416567164955051, 220228000000
 -3.306060076284408, 3.33892761946058, 2.415994828839828, 220330000000
 -3.3411520128962673, 3.370075063911105, 2.4153133175450217, 220432000000
 -3.3762212611265783, 3.4012484252717585, 2.4145266486136414, 220534000000
 -3.411264508966764, 3.4324511715614756, 2.4136396234954023, 220636000000
 -3.4462786518815522, 3.463686848664826, 2.412656209709534, 220738000000
 -3.469603887767606, 3.4845304728845994, 2.4119500435794734, 220806000000
 -3.504563083830724, 3.5158282072732323, 2.4108160549709425, 220908000000
 -3.5394854677096537, 3.5471671018728057, 2.4095968805366104, 221010000000
 -3.5743684915332605, 3.578550062208185, 2.4082971787383918, 221112000000
 -3.609209602247411, 3.609979860199486, 2.406920137761163, 221214000000
 -3.6324123326236135, 3.630960432227429, 2.4059620969799362, 221282000000
 -3.6787566116685992, 3.6729892789366785, 2.403976186144774, 221418000000
 -3.7134585293889724, 3.7045732710210117, 2.4023853653619294, 221520000000
 -3.748109273992007, 3.7362136036829154, 2.400734050877439, 221622000000
 -3.782706749008361, 3.767912203483807, 2.399020849906164, 221724000000
 -3.8172489456114307, 3.799671274150025, 2.397245889909695, 221826000000
 -3.85173386568821, 3.8314927522862803, 2.3954102370698758, 221928000000
 -3.8861593903607123, 3.863378537550629, 2.3935145591827167, 222030000000
 -3.9205235434848147, 3.895330695973361, 2.391557842392001, 222132000000
 -3.954824191716978, 3.927351186234243, 2.38953934965483, 222234000000
 -3.9890591724357263, 3.959441984518139, 2.387454967158781, 222336000000
